,distance,size,valid,time,success
149,300,40,True,0.5690064430236816,True
150,300,40,True,0.8279941082000732,True
151,300,40,True,0.5739986896514893,True
152,300,40,True,0.7610006332397461,True
153,300,40,True,0.556999683380127,True
154,200,30,True,0.7559998035430908,True
155,200,30,True,0.6690001487731934,True
156,200,30,True,0.6590008735656738,True
157,200,30,True,0.5859992504119873,True
158,200,30,True,0.5329992771148682,True
159,200,30,True,0.6000008583068848,True
160,200,30,True,0.43599987030029297,True
161,200,30,True,0.5920045375823975,True
162,200,30,True,0.5999948978424072,True
163,200,30,True,0.593001127243042,True
164,200,30,True,0.5859994888305664,True
165,200,30,True,0.7780015468597412,True
166,200,30,True,0.9509975910186768,True
167,200,30,True,0.5440006256103516,True
168,200,30,True,0.5930008888244629,True
169,200,30,True,0.44899868965148926,True
170,200,30,True,0.505002498626709,True
171,200,30,True,0.48099827766418457,True
172,200,30,True,0.7100002765655518,True
173,200,30,True,0.41699957847595215,True
174,200,30,True,0.6029999256134033,True
175,200,30,True,0.5879995822906494,True
176,300,30,True,0.6400024890899658,True
177,300,30,True,0.7359983921051025,True
178,300,30,True,0.6820003986358643,True
179,300,30,True,0.6680033206939697,True
180,300,30,True,0.6859958171844482,True
181,300,30,True,0.635000467300415,True
182,300,30,True,0.5999996662139893,True
183,300,30,True,0.6930007934570312,True
184,300,30,False,,True
185,300,30,True,0.7259995937347412,True
186,300,30,True,0.8100004196166992,True
187,300,50,True,0.5729994773864746,True
188,300,50,True,0.4230008125305176,True
189,300,50,True,0.603001594543457,True
190,300,50,True,0.525998592376709,True
191,300,50,True,0.6659998893737793,True
192,300,50,True,0.5359995365142822,True
193,300,50,True,0.4809999465942383,True
194,300,50,True,0.5420002937316895,True
195,300,50,True,0.4629991054534912,True
196,300,50,True,0.5310018062591553,True
197,300,50,True,0.4249997138977051,True
198,200,50,True,0.4589989185333252,True
199,200,50,True,0.5680031776428223,True
200,200,50,True,0.5409970283508301,True
201,200,50,True,0.4870009422302246,True
202,200,50,True,0.5599992275238037,True
203,200,50,True,0.5549993515014648,True
204,200,50,True,0.44900083541870117,True
205,200,50,True,0.40199995040893555,True
206,200,50,True,0.4780006408691406,True
207,200,50,True,0.5480008125305176,True
208,200,50,True,0.44499945640563965,True
209,200,30,True,0.6369986534118652,True
210,200,30,True,0.4699990749359131,True
211,200,30,True,0.4870007038116455,True
212,200,30,True,0.6309998035430908,True
213,200,30,True,0.5420017242431641,True
214,200,30,True,0.5679984092712402,True
215,200,30,True,0.6400010585784912,True
216,200,30,True,0.5239989757537842,True
217,200,30,True,0.5000004768371582,True
218,200,30,True,0.5280005931854248,True
219,200,30,True,0.40000391006469727,True
220,100,50,True,0.4849965572357178,True
221,100,50,True,0.5689980983734131,True
222,100,50,True,0.3970019817352295,True
223,100,50,True,0.38899850845336914,True
224,100,50,True,0.326000452041626,True
225,100,50,True,0.3690054416656494,True
226,100,50,True,0.36499595642089844,True
227,100,50,True,0.3659992218017578,True
228,100,50,True,0.3639993667602539,True
229,100,50,True,0.38700056076049805,True
230,100,50,True,0.3790004253387451,True
231,100,40,True,0.35899949073791504,True
232,100,40,True,0.4089992046356201,True
233,100,40,True,0.3510003089904785,True
234,100,40,True,0.38899922370910645,True
235,100,40,True,0.3940005302429199,True
236,100,40,True,0.44299960136413574,True
237,100,40,True,0.341001033782959,True
238,100,40,True,0.37599825859069824,True
239,100,40,True,0.3600006103515625,True
240,100,40,True,0.3860006332397461,True
241,100,40,True,0.3429994583129883,True
242,100,40,True,0.3770005702972412,True
243,100,40,True,0.3469998836517334,True
244,100,40,True,0.38300061225891113,True
245,100,40,True,0.43200016021728516,True
246,100,40,True,0.39299988746643066,True
247,100,40,True,0.3390004634857178,True
248,100,40,True,0.31999921798706055,True
249,100,40,True,0.3660004138946533,True
250,100,40,True,0.5719993114471436,True
251,100,40,True,0.5410001277923584,True
252,100,40,True,0.3509993553161621,True
253,100,30,True,0.4100008010864258,True
254,100,30,True,0.3859996795654297,True
255,100,30,True,0.3959994316101074,True
256,100,30,True,0.3940002918243408,True
257,100,30,True,0.603001594543457,True
258,100,30,True,0.48599863052368164,True
259,100,30,True,0.37199997901916504,True
260,100,30,True,0.4089999198913574,True
261,100,30,True,0.38299989700317383,True
262,100,30,True,0.4920010566711426,True
263,100,30,True,0.4049994945526123,True
264,300,30,True,0.681999683380127,True
265,300,30,True,1.003000020980835,True
266,300,30,False,,True
267,300,30,True,0.6339998245239258,True
268,300,30,True,0.602999210357666,True
269,300,30,True,0.5670008659362793,True
270,300,30,True,0.5630002021789551,True
271,300,30,True,0.6079988479614258,True
272,300,30,True,0.542001485824585,True
273,300,30,True,0.6219987869262695,True
274,300,30,True,0.5299997329711914,True
275,200,50,True,0.4669992923736572,True
276,200,50,True,0.3580005168914795,True
277,200,50,True,0.38300132751464844,True
278,200,50,True,0.37399983406066895,True
279,200,50,True,0.3639998435974121,True
280,200,50,True,0.4259986877441406,True
281,200,50,True,0.4179995059967041,True
282,200,50,True,0.3840007781982422,True
283,200,50,False,,True
284,200,50,True,0.35500001907348633,True
285,200,50,True,0.7109992504119873,True
286,200,40,True,0.6720011234283447,True
287,200,40,True,0.4109995365142822,True
288,200,40,True,0.6369993686676025,True
289,200,40,True,0.4980015754699707,True
290,200,40,True,0.4949986934661865,True
291,200,40,True,0.5290341377258301,True
292,200,40,True,0.42096590995788574,True
293,200,40,True,0.5470006465911865,True
294,200,40,True,0.4349985122680664,True
295,200,40,True,0.5320017337799072,True
296,200,40,True,0.4069991111755371,True
